110000.0	14688742865.714462
120000.0	12342624213.42758
130000.0	10516792229.077726
140000.0	9068050442.311972
150000.0	7899279496.313783
160000.0	6942726119.712905
170000.0	6149958085.193246
180000.0	5485610761.091477
190000.0	4923373646.994117
200000.0	4443344716.336393
210000.0	4030244640.595657
220000.0	3672185715.845568
230000.0	3359806968.6848273
240000.0	3085656052.7738466
250000.0	2843740618.175429
260000.0	2629198056.686387
270000.0	2438049226.719881
280000.0	2267012609.994946
290000.0	2113362528.1708963
300000.0	1974819873.495398
310000.0	1849467103.120125
320000.0	1735681529.3451803
330000.0	1632082539.9439232
340000.0	1537489520.7152646
350000.0	1450888070.1169035
360000.0	1371402689.689822
370000.0	1298274569.5991673
380000.0	1230843411.1654832
390000.0	1168532469.206508
400000.0	1110836178.5010564
410000.0	1057309866.471579
420000.0	1007561159.5658791
430000.0	961242771.9892627
440000.0	918046428.3783796
450000.0	877697721.1216834
460000.0	839951741.588259
470000.0	804589354.9699416
480000.0	771414012.6106685
490000.0	740249014.9853927
500000.0	710935153.9614027
510000.0	683328675.4424473
520000.0	657299513.5898402
530000.0	632729756.0224409
540000.0	609512306.0995615
550000.0	587549713.8859657
560000.0	566753151.9207714
570000.0	547041515.6485717
580000.0	528340631.46897
590000.0	510582557.9380454
600000.0	493704967.80701727
610000.0	477650600.38463706
620000.0	462366775.22411805
630000.0	447804959.4097671
640000.0	433920381.79697794
650000.0	420671688.4716219
660000.0	408020634.4710558
670000.0	395931807.47005594
680000.0	384372379.69866866
690000.0	373311884.8435372
700000.0	362722017.09730554
710000.0	352576449.879174
720000.0	342850672.05574524
730000.0	333521839.7578753
740000.0	324568642.11924106
750000.0	315971179.4610115
760000.0	307710852.6222935
770000.0	299770262.2847248
780000.0	292133117.27403706
790000.0	284784150.9344453
800000.0	277709044.7741174
810000.0	270894358.6682642
820000.0	264327466.9832387
830000.0	257996500.05571613
840000.0	251890290.51847744
850000.0	245998324.0208347
860000.0	240310693.93621874
870000.0	234818059.69288227
880000.0	229511608.4005079
890000.0	224383019.47720012
900000.0	219424432.01307878
910000.0	214628414.62964272
920000.0	209987937.620478
930000.0	205496347.17721963
940000.0	201147341.52448532
950000.0	196934948.80436867
960000.0	192853506.56437477
970000.0	188897642.718672
980000.0	185062258.694618
990000.0	181342509.27888045
1000000.0	177733793.43915972
1100000.0	146887433.42067936
1200000.0	123426246.89696594
1300000.0	105167927.05351233
1400000.0	90680509.18660231
1500000.0	78992799.72603637
1600000.0	69427265.95668894
1700000.0	61499585.615237236
1800000.0	54856112.3736612
1900000.0	49233741.232089095
2000000.0	44433451.92574975
2100000.0	40302451.16940529
2200000.0	36721861.921989486
2300000.0	33598074.44983238
2400000.0	30856565.290429164
2500000.0	28437410.943588197
2600000.0	26291985.32942343
2700000.0	24380497.030480944
2800000.0	22670130.86343176
2900000.0	21133630.04493823
3000000.0	19748203.49785435
3100000.0	18494675.793171678
3200000.0	17356820.055755105
3300000.0	16320830.162428256
3400000.0	15374899.970458413
3500000.0	14508885.464539997
3600000.0	13714031.660063628
3700000.0	12982750.458724964
3800000.0	12308438.873790683
3900000.0	11685329.454619944
4000000.0	11108366.548005018
4100000.0	10573103.427959152
4200000.0	10075616.358965665
4300000.0	9612432.483137181
4400000.0	9180469.046240557
4500000.0	8776981.973635338
4600000.0	8399522.178540315
4700000.0	8045898.312629663
4800000.0	7714144.888795998
4900000.0	7402494.912330458
5000000.0	7109356.3014413975
5100000.0	6833291.517184811
5200000.0	6572999.898451459
5300000.0	6327302.32319605
5400000.0	6095127.8242547065
5500000.0	5875501.902274412
5600000.0	5667536.2826386215
5700000.0	5470419.919802584
5800000.0	5283411.077822668
5900000.0	5105830.342328033
6000000.0	4937054.440812211
6100000.0	4776510.766210653
6200000.0	4623672.51393597
6300000.0	4478054.3557471875
6400000.0	4339208.579843435
6500000.0	4206721.64685342
6600000.0	4080211.1070239036
6700000.0	3959322.8370539076
6800000.0	3843728.5592654045
6900000.0	3733123.6105535864
7000000.0	3627224.932831745
7100000.0	3525769.2603056333
7200000.0	3428511.4815562703
7300000.0	3335223.1581753967
7400000.0	3245691.1809020634
7500000.0	3159716.554028806
7600000.0	3077113.2842210215
7700000.0	2997707.3803574652
7800000.0	2921335.929748267
7900000.0	2847846.265756197
8000000.0	2777095.2034221287
8100000.0	2708948.341482527
8200000.0	2643279.4235941125
8300000.0	2579969.753125712
8400000.0	2518907.656387941
8500000.0	2459987.9898923673
8600000.0	2403111.687372667
8700000.0	2348185.342672919
8800000.0	2295120.827566129
8900000.0	2243834.936202451
9000000.0	2194249.059395951
9100000.0	2146288.88329598
9200000.0	2099884.1108046356
9300000.0	2054968.2038059286
9400000.0	2011478.1445312374
9500000.0	1969354.2143813837
9600000.0	1928539.7888454746
9700000.0	1888981.146989289
9800000.0	1850627.2949216499
9900000.0	1813429.8006677942
10000000.0	1777342.6419235002
11000000.0	1468879.0423298352
12000000.0	1234267.1765588694
13000000.0	1051683.9779118837
14000000.0	906809.799902798
15000000.0	789932.7048818574
16000000.0	694277.3672858339
17000000.0	615000.5641109787
18000000.0	548565.8308420837
19000000.0	492342.1200595539
20000000.0	444339.2267627196
21000000.0	403029.21918855904
22000000.0	367223.3269657
23000000.0	335985.4518841127
24000000.0	308570.360518116
25000000.0	284378.8168787056
26000000.0	262924.56070241804
27000000.0	243809.67825001042
28000000.0	226706.0166665071
29000000.0	211341.00831671554
30000000.0	197486.74247694216
31000000.0	184951.46509822793
32000000.0	173572.90827013052
33000000.0	163213.0095826773
34000000.0	153753.7076828631
35000000.0	145093.5621657334
36000000.0	137145.02371655827
37000000.0	129832.21203500387
38000000.0	123089.0964964521
39000000.0	116858.00248128847
40000000.0	111088.3730391984
41000000.0	105735.74177699078
42000000.0	100760.87100961107
43000000.0	96129.03244873918
44000000.0	91809.39825432665
45000000.0	87774.52723824054
46000000.0	83999.92938295768
47000000.0	80463.69063180224
48000000.0	77146.15650296088
49000000.0	74029.65686163255
50000000.0	71098.27052704265
51000000.0	68337.62271173258
52000000.0	65734.70650379788
53000000.0	63277.731023830325
54000000.0	60955.986205469046
55000000.0	58759.72652017541
56000000.0	56680.070369318
57000000.0	54708.906722974934
58000000.0	52838.81835348694
59000000.0	51063.01098608801
60000000.0	49375.25191581441
61000000.0	47769.81521397995
62000000.0	46241.43265217172
63000000.0	44785.251084218486
64000000.0	43396.793551114955
65000000.0	42071.92398398316
66000000.0	40806.81863170598
67000000.0	39597.93590220556
68000000.0	38441.99312432394
69000000.0	37335.943640966594
70000000.0	36276.956855200086
71000000.0	35262.40015084892
72000000.0	34289.822343255895
73000000.0	33356.93889554111
74000000.0	32461.6193044977
75000000.0	31601.87306927551
76000000.0	30775.84041760505
77000000.0	29981.78132789852
78000000.0	29218.066851279575
79000000.0	28483.170180022513
80000000.0	27775.65955916951
81000000.0	27094.190856130608
82000000.0	26437.501762590164
83000000.0	25804.40506879271
84000000.0	25193.78401823334
85000000.0	24604.587448917067
86000000.0	24035.824402537935
87000000.0	23486.560959633865
88000000.0	22955.915853326886
89000000.0	22443.056883885307
90000000.0	21947.198140560657
91000000.0	21467.59636804346
92000000.0	21003.548658768046
93000000.0	20554.389587119498
94000000.0	20119.488981259645
95000000.0	19698.24968262891
96000000.0	19290.105499920643
97000000.0	18894.519180106505
98000000.0	18510.980490074006
99000000.0	18139.00554592642
100000000.0	17778.13396151374
110000000.0	14693.497951861398
120000000.0	12347.379298021879
130000000.0	10521.547319602514
140000000.0	9072.805534726442
150000000.0	7904.034581432868
160000000.0	6947.4812051401605
170000000.0	6154.713179846254
180000000.0	5490.365856932339
190000000.0	4928.128811607011
200000000.0	4448.099806534141
210000000.0	4035.0000573323987
220000000.0	3676.9408019179264
230000000.0	3364.562043751063
240000000.0	3090.4111064923554
250000000.0	2848.495620202093
260000000.0	2633.952968397245
270000000.0	2442.8039510048548
280000000.0	2271.7669809308045
290000000.0	2118.1163605605116
300000000.0	1979.5728001230602
310000000.0	1854.2186728099691
320000000.0	1740.4310214150325
330000000.0	1636.8289996452231
340000000.0	1542.2317528797528
350000000.0	1455.6244537567093
360000000.0	1376.1312049757578
370000000.0	1302.992721681761
380000000.0	1235.5481992540513
390000000.0	1173.2203037492004
400000000.0	1115.502870313705
410000000.0	1061.9505905409253
420000000.0	1012.1704153770005
430000000.0	965.81440526551
440000000.0	922.5735980673919
450000000.0	882.1729206649032
460000000.0	844.3668257626244
470000000.0	808.9355577860713
480000000.0	775.6819893737097
490000000.0	744.4288816218857
500000000.0	715.016566438772
510000000.0	687.3008607243402
520000000.0	661.1513299809318
530000000.0	636.4497805521099
540000000.0	613.0889022713407
550000000.0	590.971086058843
560000000.0	570.007424402929
570000000.0	550.1168286544624
580000000.0	531.2251698703234
590000000.0	513.2646445526921
600000000.0	496.1731279125868
610000000.0	479.8936026556337
620000000.0	464.3737349755076
630000000.0	449.5653438701487
640000000.0	435.424079425433
650000000.0	421.9090615781249
660000000.0	408.9825448459645
670000000.0	396.6096691525455
680000000.0	384.75817569675854
690000000.0	373.3981911682353
700000000.0	362.5020260161816
710000000.0	352.0439933246293
720000000.0	342.0002319860956
730000000.0	332.3485510394771
740000000.0	323.0682908327752
750000000.0	314.1402083528641
760000000.0	305.54636082758714
770000000.0	297.2699872666868
780000000.0	289.2954587331372
790000000.0	281.60809900319106
800000000.0	274.19420484765817
810000000.0	267.04092855628824
820000000.0	260.13621478889655
830000000.0	253.46874120907495
840000000.0	247.02786391190213
850000000.0	240.80356950921387
860000000.0	234.78642993692236
870000000.0	228.96755730365044
880000000.0	223.33856249176935
890000000.0	217.89152367082164
900000000.0	212.618951557042
910000000.0	207.51372172580292
920000000.0	202.5692433226789
930000000.0	197.77903709715878
940000000.0	193.13710838967185
950000000.0	188.63770675122575
960000000.0	184.27544957018313
970000000.0	180.04509687728205
980000000.0	175.94174384044354
990000000.0	171.96068853938485
1000000000.0	168.0974701230367
1100000000.0	135.09424396761105
1200000000.0	110.17136279120542
1300000000.0	91.06104114121214
1400000000.0	76.20565768665446
1500000000.0	64.5089459223808
1600000000.0	55.186322753126134
1700000000.0	47.669137738903785
1800000000.0	41.54064423114902
1900000000.0	36.49217911853502
2000000000.0	32.292740929953055
2100000000.0	28.76765749082874
2200000000.0	25.783499730851783
2300000000.0	23.23732421908481
2400000000.0	21.048937280598256
2500000000.0	19.155283508114298
2600000000.0	17.50633904667127
2700000000.0	16.062079208744898
2800000000.0	14.790219408919791
2900000000.0	13.664517422387808
3000000000.0	12.663486527004416
3100000000.0	11.769411940291365
3200000000.0	10.967592994893034
3300000000.0	10.245754697148971
3400000000.0	9.593587389476781
3500000000.0	9.0023840429096
3600000000.0	8.464752508053689
3700000000.0	7.974385730594288
3800000000.0	7.525877099515369
3900000000.0	7.1145711702380074
4000000000.0	6.736442291353028
4100000000.0	6.387995376289088
4200000000.0	6.066184352937707
4300000000.0	5.768344804870299
4400000000.0	5.4921380670770406
4500000000.0	5.235504614700102
4600000000.0	4.996625028827288
4700000000.0	4.7738871699083845
4800000000.0	4.565858459798864
4900000000.0	4.371262386818225
5000000000.0	4.188958516490818
5100000000.0	4.017925424053351
5200000000.0	3.857246071929898
5300000000.0	3.7060952406442054
